GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Thu Oct 26 09:30:01 EET 2017

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	c1	c2	cs1	cs2	RPar	RSer
1898	195	10	1	0.06138237347781958	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.00663	Cost reduced     at RPar-dRPar.
1899	195	11	1	0.061390253863981725	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.0066325	Cost not reduced at RSer+dRSer.
1900	195	12	1	0.061388532771642974	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.0066275	Cost not reduced at RSer-dRSer.
1898	195	13	1	0.06138237347781958	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.00663	Global search reduced cost.
1901	196	1	1	0.0613852335402236	0.005494	3.34E-4	1.427	5.04E-4	935.775	0.00663	Exploration base, Delta = 0.25.
1902	196	2	1	0.061422007861415814	0.00549425	3.34E-4	1.427	5.04E-4	935.775	0.00663	Cost not reduced at c1+dc1.
1903	196	3	1	0.06138687560367269	0.00549375	3.34E-4	1.427	5.04E-4	935.775	0.00663	Cost not reduced at c1-dc1.
1904	196	4	1	0.06138401184855619	0.005494	3.3375E-4	1.427	5.04E-4	935.775	0.00663	Cost reduced     at c2-dc2.
1905	196	5	1	0.061383890726346535	0.005494	3.3375E-4	1.426975	5.04E-4	935.775	0.00663	Cost reduced     at cs1-dcs1.
1906	196	6	1	0.06138394519236806	0.005494	3.3375E-4	1.426975	5.0425E-4	935.775	0.00663	Cost not reduced at cs2+dcs2.
1907	196	7	1	0.061384251340651404	0.005494	3.3375E-4	1.426975	5.0375E-4	935.775	0.00663	Cost not reduced at cs2-dcs2.
1908	196	8	1	0.06138388641999648	0.005494	3.3375E-4	1.426975	5.04E-4	935.75	0.00663	Cost reduced     at RPar-dRPar.
1909	196	9	1	0.06138907501123973	0.005494	3.3375E-4	1.426975	5.04E-4	935.75	0.0066325	Cost not reduced at RSer+dRSer.
1910	196	10	1	0.061385166388922205	0.005494	3.3375E-4	1.426975	5.04E-4	935.75	0.0066275	Cost not reduced at RSer-dRSer.
1911	196	11	1	0.06142201889651797	0.00549425	3.34E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c1+dc1.
1912	196	12	1	0.06138688315136143	0.00549375	3.34E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c1-dc1.
1913	196	13	1	0.0613840204248257	0.005494	3.3375E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c2-dc2.
1914	196	14	1	0.06140236103221627	0.005494	3.3425E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c2+dc2.
1915	196	15	1	0.06138533838710736	0.005494	3.34E-4	1.426975	5.04E-4	935.825	0.00663	Cost not reduced at cs1-dcs1.
1916	196	16	1	0.061386167171802675	0.005494	3.34E-4	1.427025	5.04E-4	935.825	0.00663	Cost not reduced at cs1+dcs1.
1917	196	17	1	0.06138588537852411	0.005494	3.34E-4	1.427	5.0425E-4	935.825	0.00663	Cost not reduced at cs2+dcs2.
1918	196	18	1	0.06138597462401771	0.005494	3.34E-4	1.427	5.0375E-4	935.825	0.00663	Cost not reduced at cs2-dcs2.
1918	196	19	1	0.06138523812136717	0.005494	3.34E-4	1.427	5.04E-4	935.8	0.00663	Cost not reduced at RPar-dRPar.
1918	196	20	1	0.061382378565255184	0.005494	3.34E-4	1.427	5.04E-4	935.85	0.00663	Cost not reduced at RPar+dRPar.
1918	196	21	1	0.061390253863981725	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.0066325	Cost not reduced at RSer+dRSer.
1918	196	22	1	0.061388532771642974	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.0066275	Cost not reduced at RSer-dRSer.
1898	196	23	1	0.06138237347781958	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.00663	Iteration step did not reduce cost. Reduce step size to '0.0625'.
1918	197	1	1	0.06138237347781958	0.005494	3.34E-4	1.427	5.04E-4	935.825	0.00663	Exploration base, Delta = 0.0625.
1919	197	2	1	0.0614003284784302	0.0054940623	3.34E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c1+dc1.
1920	197	3	1	0.06138433671609531	0.0054939375	3.34E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c1-dc1.
1921	197	4	1	0.06138534739695481	0.005494	3.339375E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c2-dc2.
1922	197	5	1	0.06138627950402625	0.005494	3.340625E-4	1.427	5.04E-4	935.825	0.00663	Cost not reduced at c2+dc2.
1923	197	6	1	0.06138533778207878	0.005494	3.34E-4	1.4269937	5.04E-4	935.825	0.00663	Cost not reduced at cs1-dcs1.
1924	197	7	1	0.061386107291659164	0.005494	3.34E-4	1.4270062	5.04E-4	935.825	0.00663	Cost not reduced at cs1+dcs1.
1925	197	8	1	0.06138601227359453	0.005494	3.34E-4	1.427	5.040625E-4	935.825	0.00663	Cost not reduced at cs2+dcs2.
1926	197	9	1	0.06138547222504278	0.005494	3.34E-4	1.427	5.039375E-4	935.825	0.00663	Cost not reduced at cs2-dcs2.
1927	197	10	1	0.061382372195749116	0.005494	3.34E-4	1.427	5.04E-4	935.8187	0.00663	Cost reduced     at RPar-dRPar.
1928	197	11	1	0.06138650159667818	0.005494	3.34E-4	1.427	5.04E-4	935.8187	0.006630625	Cost not reduced at RSer+dRSer.
1929	197	12	1	0.06138550885762509	0.005494	3.34E-4	1.427	5.04E-4	935.8187	0.006629375	Cost not reduced at RSer-dRSer.
1927	197	13	1	0.061382372195749116	0.005494	3.34E-4	1.427	5.04E-4	935.8187	0.00663	Global search reduced cost.
1930	198	1	1	0.06138237091366335	0.005494	3.34E-4	1.427	5.04E-4	935.8124	0.00663	Exploration base, Delta = 0.0625.
1931	198	2	1	0.06140032599405722	0.0054940623	3.34E-4	1.427	5.04E-4	935.8124	0.00663	Cost not reduced at c1+dc1.
1932	198	3	1	0.06138433451910981	0.0054939375	3.34E-4	1.427	5.04E-4	935.8124	0.00663	Cost not reduced at c1-dc1.
1933	198	4	1	0.06138534513523685	0.005494	3.339375E-4	1.427	5.04E-4	935.8124	0.00663	Cost not reduced at c2-dc2.
1934	198	5	1	0.06138627715996415	0.005494	3.340625E-4	1.427	5.04E-4	935.8124	0.00663	Cost not reduced at c2+dc2.
1935	198	6	1	0.0613853354692588	0.005494	3.34E-4	1.4269937	5.04E-4	935.8124	0.00663	Cost not reduced at cs1-dcs1.
1936	198	7	1	0.06138610499866785	0.005494	3.34E-4	1.4270062	5.04E-4	935.8124	0.00663	Cost not reduced at cs1+dcs1.
1937	198	8	1	0.06138600998706917	0.005494	3.34E-4	1.427	5.040625E-4	935.8124	0.00663	Cost not reduced at cs2+dcs2.
1938	198	9	1	0.06138546990579671	0.005494	3.34E-4	1.427	5.039375E-4	935.8124	0.00663	Cost not reduced at cs2-dcs2.
1939	198	10	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost reduced     at RPar-dRPar.
1940	198	11	1	0.06138649934614105	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006630625	Cost not reduced at RSer+dRSer.
1941	198	12	1	0.06138550652070503	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006629375	Cost not reduced at RSer-dRSer.
1939	198	13	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Global search reduced cost.
1942	199	1	1	0.06138523694861383	0.005494	3.34E-4	1.427	5.04E-4	935.7936	0.00663	Exploration base, Delta = 0.0625.
1943	199	2	1	0.0614003222871055	0.0054940623	3.34E-4	1.427	5.04E-4	935.7936	0.00663	Cost not reduced at c1+dc1.
1944	199	3	1	0.06138433124098067	0.0054939375	3.34E-4	1.427	5.04E-4	935.7936	0.00663	Cost reduced     at c1-dc1.
1945	199	4	1	0.06138403016602031	0.0054939375	3.339375E-4	1.427	5.04E-4	935.7936	0.00663	Cost reduced     at c2-dc2.
1946	199	5	1	0.061383995977351204	0.0054939375	3.339375E-4	1.4269937	5.04E-4	935.7936	0.00663	Cost reduced     at cs1-dcs1.
1947	199	6	1	0.061383999217896404	0.0054939375	3.339375E-4	1.4269937	5.040625E-4	935.7936	0.00663	Cost not reduced at cs2+dcs2.
1948	199	7	1	0.06138401189276564	0.0054939375	3.339375E-4	1.4269937	5.039375E-4	935.7936	0.00663	Cost not reduced at cs2-dcs2.
1949	199	8	1	0.06138399490302356	0.0054939375	3.339375E-4	1.4269937	5.04E-4	935.78735	0.00663	Cost reduced     at RPar-dRPar.
1950	199	9	1	0.06138473766246904	0.0054939375	3.339375E-4	1.4269937	5.04E-4	935.78735	0.006630625	Cost not reduced at RSer+dRSer.
1951	199	10	1	0.061383787298356314	0.0054939375	3.339375E-4	1.4269937	5.04E-4	935.78735	0.006629375	Cost reduced     at RSer-dRSer.
1952	199	11	1	0.061384333429317615	0.0054939375	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1-dc1.
1953	199	12	1	0.06140032476170799	0.0054940623	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1+dc1.
1954	199	13	1	0.06138534401333194	0.005494	3.339375E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2-dc2.
1955	199	14	1	0.061386275997214315	0.005494	3.340625E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2+dc2.
1956	199	15	1	0.061385334322005755	0.005494	3.34E-4	1.4269937	5.04E-4	935.80615	0.00663	Cost not reduced at cs1-dcs1.
1957	199	16	1	0.06138610386125183	0.005494	3.34E-4	1.4270062	5.04E-4	935.80615	0.00663	Cost not reduced at cs1+dcs1.
1958	199	17	1	0.06138600885286079	0.005494	3.34E-4	1.427	5.040625E-4	935.80615	0.00663	Cost not reduced at cs2+dcs2.
1959	199	18	1	0.061385468755356394	0.005494	3.34E-4	1.427	5.039375E-4	935.80615	0.00663	Cost not reduced at cs2-dcs2.
1960	199	19	1	0.061385238103041105	0.005494	3.34E-4	1.427	5.04E-4	935.7999	0.00663	Cost not reduced at RPar-dRPar.
1960	199	20	1	0.06138237091366335	0.005494	3.34E-4	1.427	5.04E-4	935.8124	0.00663	Cost not reduced at RPar+dRPar.
1960	199	21	1	0.06138550652070503	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006629375	Cost not reduced at RSer-dRSer.
1960	199	22	1	0.06138649934614105	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006630625	Cost not reduced at RSer+dRSer.
1939	199	23	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Iteration step did not reduce cost. Reduce step size to '0.015625'.
1960	200	1	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Exploration base, Delta = 0.015625.
1961	200	2	1	0.06138553584562232	0.0054939846	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1-dc1.
1962	200	3	1	0.06138601893000061	0.0054940158	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1+dc1.
1963	200	4	1	0.06138588894301304	0.005494	3.3398438E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2-dc2.
1964	200	5	1	0.06138555908276688	0.005494	3.340156E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2+dc2.
1965	200	6	1	0.06138247487791955	0.005494	3.34E-4	1.4269985	5.04E-4	935.80615	0.00663	Cost not reduced at cs1-dcs1.
1966	200	7	1	0.061386092915147024	0.005494	3.34E-4	1.4270016	5.04E-4	935.80615	0.00663	Cost not reduced at cs1+dcs1.
1967	200	8	1	0.061385211255963294	0.005494	3.34E-4	1.427	5.0401565E-4	935.80615	0.00663	Cost not reduced at cs2+dcs2.
1968	200	9	1	0.06138537000067129	0.005494	3.34E-4	1.427	5.039844E-4	935.80615	0.00663	Cost not reduced at cs2-dcs2.
1969	200	10	1	0.06138523895877783	0.005494	3.34E-4	1.427	5.04E-4	935.80457	0.00663	Cost not reduced at RPar-dRPar.
1970	200	11	1	0.061382369965318116	0.005494	3.34E-4	1.427	5.04E-4	935.80774	0.00663	Cost not reduced at RPar+dRPar.
1971	200	12	1	0.06138534206653524	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.0066298437	Cost not reduced at RSer-dRSer.
1972	200	13	1	0.06138615239999449	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006630156	Cost not reduced at RSer+dRSer.
1972	200	14	1	0.06138553584562232	0.0054939846	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1-dc1.
1972	200	15	1	0.06138601893000061	0.0054940158	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1+dc1.
1972	200	16	1	0.06138588894301304	0.005494	3.3398438E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2-dc2.
1972	200	17	1	0.06138555908276688	0.005494	3.340156E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2+dc2.
1972	200	18	1	0.06138247487791955	0.005494	3.34E-4	1.4269985	5.04E-4	935.80615	0.00663	Cost not reduced at cs1-dcs1.
1972	200	19	1	0.061386092915147024	0.005494	3.34E-4	1.4270016	5.04E-4	935.80615	0.00663	Cost not reduced at cs1+dcs1.
1972	200	20	1	0.061385211255963294	0.005494	3.34E-4	1.427	5.0401565E-4	935.80615	0.00663	Cost not reduced at cs2+dcs2.
1972	200	21	1	0.06138537000067129	0.005494	3.34E-4	1.427	5.039844E-4	935.80615	0.00663	Cost not reduced at cs2-dcs2.
1972	200	22	1	0.06138523895877783	0.005494	3.34E-4	1.427	5.04E-4	935.80457	0.00663	Cost not reduced at RPar-dRPar.
1972	200	23	1	0.061382369965318116	0.005494	3.34E-4	1.427	5.04E-4	935.80774	0.00663	Cost not reduced at RPar+dRPar.
1972	200	24	1	0.06138534206653524	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.0066298437	Cost not reduced at RSer-dRSer.
1972	200	25	1	0.06138615239999449	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.006630156	Cost not reduced at RSer+dRSer.
1939	200	26	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Iteration step did not reduce cost. Reduce step size to '0.00390625'.
1972	201	1	1	0.06138236964173745	0.005494	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Exploration base, Delta = 0.00390625.
1973	201	2	1	0.061385081418721094	0.005493996	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1-dc1.
1974	201	3	1	0.06138550366804027	0.005494004	3.34E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c1+dc1.
1975	201	4	1	0.06138603824053122	0.005494	3.3399608E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2-dc2.
1976	201	5	1	0.061382430626292395	0.005494	3.340039E-4	1.427	5.04E-4	935.80615	0.00663	Cost not reduced at c2+dc2.
1977	201	6	1	0.061382467813165885	0.005494	3.34E-4	1.4269996	5.04E-4	935.80615	0.00663	Cost not reduced at cs1-dcs1.
1978	201	7	1	0.06138237566309141	0.005494	3.34E-4	1.4270004	5.04E-4	935.80615	0.00663	Cost not reduced at cs1+dcs1.
1979	201	8	1	0.06138608385993664	0.005494	3.34E-4	1.427	5.040039E-4	935.80615	0.00663	Cost not reduced at cs2+dcs2.
1980	201	9	1	0.06138238357852842	0.005494	3.34E-4	1.427	5.039961E-4	935.80615	0.00663	Cost not reduced at cs2-dcs2.
1981	201	10	1	0.061382369570512234	0.005494	3.34E-4	1.427	5.04E-4	935.8058	0.00663	Cost reduced     at RPar-dRPar.
1982	201	11	1	0.06138533765660245	0.005494	3.34E-4	1.427	5.04E-4	935.8058	0.006629961	Cost not reduced at RSer-dRSer.
1983	201	12	1	0.06138610266867716	0.005494	3.34E-4	1.427	5.04E-4	935.8058	0.006630039	Cost not reduced at RSer+dRSer.
1981	201	13	1	0.061382369570512234	0.005494	3.34E-4	1.427	5.04E-4	935.8058	0.00663	Global search reduced cost.
1984	202	1	1	0.06138523911086481	0.005494	3.34E-4	1.427	5.04E-4	935.8054	0.00663	Exploration base, Delta = 0.00390625.
1985	202	2	1	0.06138508128167491	0.005493996	3.34E-4	1.427	5.04E-4	935.8054	0.00663	Cost reduced     at c1-dc1.
1986	202	3	1	0.06138588849296676	0.005493996	3.3399608E-4	1.427	5.04E-4	935.8054	0.00663	Cost not reduced at c2-dc2.
1987	202	4	1	0.0613859876833461	0.005493996	3.340039E-4	1.427	5.04E-4	935.8054	0.00663	Cost not reduced at c2+dc2.
1988	202	5	1	0.06138508069554481	0.005493996	3.34E-4	1.4269996	5.04E-4	935.8054	0.00663	Cost reduced     at cs1-dcs1.
1989	202	6	1	0.0613859316655195	0.005493996	3.34E-4	1.4269996	5.040039E-4	935.8054	0.00663	Cost not reduced at cs2+dcs2.
1990	202	7	1	0.06138594243328361	0.005493996	3.34E-4	1.4269996	5.039961E-4	935.8054	0.00663	Cost not reduced at cs2-dcs2.
1991	202	8	1	0.06138508062244867	0.005493996	3.34E-4	1.4269996	5.04E-4	935.805	0.00663	Cost reduced     at RPar-dRPar.
1992	202	9	1	0.061382314080829545	0.005493996	3.34E-4	1.4269996	5.04E-4	935.805	0.006629961	Cost reduced     at RSer-dRSer.
1992	202	10	1	0.061382314080829545	0.005493996	3.34E-4	1.4269996	5.04E-4	935.805	0.006629961	Global search reduced cost.
1993	203	1	1	0.06138215756948153	0.005493992	3.34E-4	1.4269992	5.04E-4	935.8042	0.006629922	Exploration base, Delta = 0.00390625.
1994	203	2	1	0.061385733502070265	0.0054939883	3.34E-4	1.4269992	5.04E-4	935.8042	0.006629922	Cost not reduced at c1-dc1.
1995	203	3	1	0.06138516386308736	0.0054939957	3.34E-4	1.4269992	5.04E-4	935.8042	0.006629922	Cost not reduced at c1+dc1.
1996	203	4	1	0.06138210510633544	0.005493992	3.3399608E-4	1.4269992	5.04E-4	935.8042	0.006629922	Cost reduced     at c2-dc2.
1997	203	5	1	0.061382105017909305	0.005493992	3.3399608E-4	1.4269989	5.04E-4	935.8042	0.006629922	Cost reduced     at cs1-dcs1.
1998	203	6	1	0.06138581159515272	0.005493992	3.3399608E-4	1.4269989	5.040039E-4	935.8042	0.006629922	Cost not reduced at cs2+dcs2.
1999	203	7	1	0.06138211367141986	0.005493992	3.3399608E-4	1.4269989	5.039961E-4	935.8042	0.006629922	Cost not reduced at cs2-dcs2.
2000	203	8	1	0.06138210495006035	0.005493992	3.3399608E-4	1.4269989	5.04E-4	935.80383	0.006629922	Cost reduced     at RPar-dRPar.
2001	203	9	1	0.06138496804273159	0.005493992	3.3399608E-4	1.4269989	5.04E-4	935.80383	0.006629883	Cost not reduced at RSer-dRSer.
2002	203	10	1	0.06138487078863185	0.005493992	3.3399608E-4	1.4269989	5.04E-4	935.80383	0.006629961	Cost not reduced at RSer+dRSer.
2000	203	11	1	0.06138210495006035	0.005493992	3.3399608E-4	1.4269989	5.04E-4	935.80383	0.006629922	Global search reduced cost.
2003	204	1	1	0.06138190609104499	0.005493988	3.3399215E-4	1.4269983	5.04E-4	935.8027	0.006629883	Exploration base, Delta = 0.00390625.
2004	204	2	1	0.061384625948321926	0.005493984	3.3399215E-4	1.4269983	5.04E-4	935.8027	0.006629883	Cost not reduced at c1-dc1.
2005	204	3	1	0.061384916708637195	0.005493992	3.3399215E-4	1.4269983	5.04E-4	935.8027	0.006629883	Cost not reduced at c1+dc1.
2006	204	4	1	0.061385571847547206	0.005493988	3.3398825E-4	1.4269983	5.04E-4	935.8027	0.006629883	Cost not reduced at c2-dc2.
2007	204	5	1	0.06138195432228126	0.005493988	3.3399605E-4	1.4269983	5.04E-4	935.8027	0.006629883	Cost not reduced at c2+dc2.
2008	204	6	1	0.06138190401950548	0.005493988	3.3399215E-4	1.4269979	5.04E-4	935.8027	0.006629883	Cost reduced     at cs1-dcs1.
2009	204	7	1	0.06138561110285778	0.005493988	3.3399215E-4	1.4269979	5.040039E-4	935.8027	0.006629883	Cost not reduced at cs2+dcs2.
2010	204	8	1	0.0613819127051134	0.005493988	3.3399215E-4	1.4269979	5.039961E-4	935.8027	0.006629883	Cost not reduced at cs2-dcs2.
2011	204	9	1	0.06138190394633898	0.005493988	3.3399215E-4	1.4269979	5.04E-4	935.8023	0.006629883	Cost reduced     at RPar-dRPar.
2012	204	10	1	0.06138476801930387	0.005493988	3.3399215E-4	1.4269979	5.04E-4	935.8023	0.0066298437	Cost not reduced at RSer-dRSer.
2013	204	11	1	0.06138562683107038	0.005493988	3.3399215E-4	1.4269979	5.04E-4	935.8023	0.006629922	Cost not reduced at RSer+dRSer.
2011	204	12	1	0.06138190394633898	0.005493988	3.3399215E-4	1.4269979	5.04E-4	935.8023	0.006629883	Global search reduced cost.
2014	205	1	1	0.06138171298371482	0.005493984	3.3398822E-4	1.426997	5.04E-4	935.8008	0.006629844	Exploration base, Delta = 0.00390625.
2015	205	2	1	0.06138443943925379	0.00549398	3.3398822E-4	1.426997	5.04E-4	935.8008	0.006629844	Cost not reduced at c1-dc1.
2016	205	3	1	0.06138471853025652	0.005493988	3.3398822E-4	1.426997	5.04E-4	935.8008	0.006629844	Cost not reduced at c1+dc1.
2017	205	4	1	0.06138538124045894	0.005493984	3.3398432E-4	1.426997	5.04E-4	935.8008	0.006629844	Cost not reduced at c2-dc2.
2018	205	5	1	0.06138175969259644	0.005493984	3.3399212E-4	1.426997	5.04E-4	935.8008	0.006629844	Cost not reduced at c2+dc2.
2019	205	6	1	0.06138457602944472	0.005493984	3.3398822E-4	1.4269966	5.04E-4	935.8008	0.006629844	Cost not reduced at cs1-dcs1.
2020	205	7	1	0.061381707317223956	0.005493984	3.3398822E-4	1.4269974	5.04E-4	935.8008	0.006629844	Cost reduced     at cs1+dcs1.
2021	205	8	1	0.06138541971714469	0.005493984	3.3398822E-4	1.4269974	5.040039E-4	935.8008	0.006629844	Cost not reduced at cs2+dcs2.
2022	205	9	1	0.061381720114173186	0.005493984	3.3398822E-4	1.4269974	5.039961E-4	935.8008	0.006629844	Cost not reduced at cs2-dcs2.
2023	205	10	1	0.061381707236443914	0.005493984	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629844	Cost reduced     at RPar-dRPar.
2024	205	11	1	0.06138457652892506	0.005493984	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629805	Cost not reduced at RSer-dRSer.
2025	205	12	1	0.06138543510507642	0.005493984	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629883	Cost not reduced at RSer+dRSer.
2023	205	13	1	0.061381707236443914	0.005493984	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629844	Global search reduced cost.
2026	206	1	1	0.06138524289277455	0.00549398	3.339843E-4	1.426997	5.04E-4	935.7985	0.006629805	Exploration base, Delta = 0.00390625.
2027	206	2	1	0.061385118547484616	0.005493976	3.339843E-4	1.426997	5.04E-4	935.7985	0.006629805	Cost reduced     at c1-dc1.
2028	206	3	1	0.061385078369925544	0.005493976	3.339804E-4	1.426997	5.04E-4	935.7985	0.006629805	Cost reduced     at c2-dc2.
2029	206	4	1	0.06138507899750581	0.005493976	3.339804E-4	1.4269974	5.04E-4	935.7985	0.006629805	Cost not reduced at cs1+dcs1.
2030	206	5	1	0.06138507775336719	0.005493976	3.339804E-4	1.4269966	5.04E-4	935.7985	0.006629805	Cost reduced     at cs1-dcs1.
2031	206	6	1	0.06138507204869005	0.005493976	3.339804E-4	1.4269966	5.040039E-4	935.7985	0.006629805	Cost reduced     at cs2+dcs2.
2032	206	7	1	0.06138507197691688	0.005493976	3.339804E-4	1.4269966	5.040039E-4	935.7981	0.006629805	Cost reduced     at RPar-dRPar.
2033	206	8	1	0.06138506286357061	0.005493976	3.339804E-4	1.4269966	5.040039E-4	935.7981	0.006629766	Cost reduced     at RSer-dRSer.
2034	206	9	1	0.061384439672846285	0.00549398	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629844	Cost not reduced at c1-dc1.
2035	206	10	1	0.06138471862885111	0.005493988	3.3398822E-4	1.4269974	5.04E-4	935.8004	0.006629844	Cost not reduced at c1+dc1.
2036	206	11	1	0.061385381748555574	0.005493984	3.3398432E-4	1.4269974	5.04E-4	935.8004	0.006629844	Cost not reduced at c2-dc2.
2037	206	12	1	0.061381759624400865	0.005493984	3.3399212E-4	1.4269974	5.04E-4	935.8004	0.006629844	Cost not reduced at c2+dc2.
2038	206	13	1	0.06137936408111918	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8004	0.006629844	Cost reduced     at cs1-dcs1.
2039	206	14	1	0.061385419205530874	0.005493984	3.3398822E-4	1.4269971	5.040039E-4	935.8004	0.006629844	Cost not reduced at cs2+dcs2.
2040	206	15	1	0.06138172003964389	0.005493984	3.3398822E-4	1.4269971	5.039961E-4	935.8004	0.006629844	Cost not reduced at cs2-dcs2.
2041	206	16	1	0.06137936735536049	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8	0.006629844	Cost not reduced at RPar-dRPar.
2042	206	17	1	0.061379360806747066	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8008	0.006629844	Cost reduced     at RPar+dRPar.
2043	206	18	1	0.061384576503871364	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8008	0.006629805	Cost not reduced at RSer-dRSer.
2044	206	19	1	0.061385434675245536	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8008	0.006629883	Cost not reduced at RSer+dRSer.
2042	206	20	1	0.061379360806747066	0.005493984	3.3398822E-4	1.4269971	5.04E-4	935.8008	0.006629844	Local search reduced cost.
2045	207	1	1	0.06138171590188308	0.005493984	3.3398822E-4	1.4269968	5.04E-4	935.8012	0.006629844	Exploration base, Delta = 0.00390625.
2046	207	2	1	0.06138443936282754	0.00549398	3.3398822E-4	1.4269968	5.04E-4	935.8012	0.006629844	Cost not reduced at c1-dc1.
2047	207	3	1	0.061384718521527395	0.005493988	3.3398822E-4	1.4269968	5.04E-4	935.8012	0.006629844	Cost not reduced at c1+dc1.
2048	207	4	1	0.06138538102663978	0.005493984	3.3398432E-4	1.4269968	5.04E-4	935.8012	0.006629844	Cost not reduced at c2-dc2.
2049	207	5	1	0.06138175976734966	0.005493984	3.3399212E-4	1.4269968	5.04E-4	935.8012	0.006629844	Cost not reduced at c2+dc2.
2050	207	6	1	0.06138171145523605	0.005493984	3.3398822E-4	1.4269964	5.04E-4	935.8012	0.006629844	Cost reduced     at cs1-dcs1.
2051	207	7	1	0.06138541834887735	0.005493984	3.3398822E-4	1.4269964	5.040039E-4	935.8012	0.006629844	Cost not reduced at cs2+dcs2.
2052	207	8	1	0.06138172020615816	0.005493984	3.3398822E-4	1.4269964	5.039961E-4	935.8012	0.006629844	Cost not reduced at cs2-dcs2.
